rank,tier,zip,state,owner,units,has_fhfa
8217,C,12095,NY,3521,5808,1
8218,C,80621,CO,3521,5110,1
8219,C,15129,PA,3521,4759,1
8220,C,33146,FL,3519,6788,1
8221,C,16407,PA,3518,5178,1
8222,C,14207,NY,3517,11317,1
8223,C,78220,TX,3516,7098,1
8224,C,79403,TX,3516,6530,1
8225,C,08048,NJ,3516,5024,1
8226,C,76537,TX,3516,4538,1
8227,C,35004,AL,3515,4801,1
8228,C,02356,MA,3515,4768,1
8229,C,61356,IL,3514,5120,1
8230,C,66618,KS,3514,3974,1
8231,C,45426,OH,3513,7476,1
8232,C,92625,CA,3513,6802,1
8233,C,34429,FL,3512,5458,1
8234,C,43953,OH,3512,5313,1
8235,C,29691,SC,3511,5518,1
8236,C,67357,KS,3509,5887,1
8237,C,11953,NY,3509,5848,1
8238,C,35620,AL,3509,4358,1
8239,C,66085,KS,3509,4248,1
8240,C,37416,TN,3508,6598,1
8241,C,45305,OH,3507,4466,1
8242,C,06019,CT,3507,4264,1
8243,C,71801,AR,3506,6900,1
8244,C,32091,FL,3506,6751,1
8245,C,59923,MT,3506,5295,1
8246,C,23024,VA,3506,4956,1
8247,C,93103,CA,3505,8069,1
8248,C,74948,OK,3504,5358,1
8249,C,95490,CA,3502,6077,1
8250,C,62450,IL,3502,5881,1
8251,C,19444,PA,3501,4751,1
8252,C,76084,TX,3501,4011,1
8253,C,31539,GA,3499,6141,1
8254,C,90402,CA,3499,5731,1
8255,C,14527,NY,3498,6252,1
8256,C,59501,MT,3496,5790,1
8257,C,36877,AL,3496,4929,1
8258,C,60449,IL,3496,3752,1
8259,C,95422,CA,3495,7890,1
8260,C,38663,MS,3495,5665,1
8261,C,55409,MN,3495,5488,1
8262,C,97141,OR,3494,6367,1
8263,C,33873,FL,3494,5655,1
8264,C,10302,NY,3493,6927,1
8265,C,73065,OK,3491,4413,1
8266,C,98121,WA,3490,15781,0
8267,C,92354,CA,3490,8975,1
8268,C,48750,MI,3490,7074,1
8269,C,31220,GA,3490,6475,1
8270,C,50677,IA,3490,5053,1
8271,C,33966,FL,3489,7472,1
8272,C,94542,CA,3489,5232,1
8273,C,32136,FL,3487,5498,1
8274,C,08812,NJ,3487,4916,1
8275,C,53202,WI,3486,18629,1
8276,C,19317,PA,3485,4212,1
8277,C,75645,TX,3484,4505,1
8278,C,45833,OH,3483,4735,1
8279,C,76105,TX,3482,7667,1
8280,C,89410,NV,3482,5285,1
8281,C,14063,NY,3481,5861,1
8282,C,77713,TX,3480,6636,1
8283,C,33513,FL,3480,5527,1
8284,C,19390,PA,3480,4524,1
8285,C,12771,NY,3479,6163,1
8286,C,90623,CA,3478,5191,1
8287,C,38618,MS,3478,4810,1
8288,C,03077,NH,3478,4521,1
8289,C,77554,TX,3477,10516,1
8290,C,14213,NY,3476,11397,1
8291,C,78224,TX,3476,7034,1
8292,C,32680,FL,3476,5666,0
8293,C,01082,MA,3476,5021,1
8294,C,06883,CT,3475,3845,1
8295,C,77060,TX,3474,16660,1
8296,C,33149,FL,3474,7514,1
8297,C,70647,LA,3474,4702,1
8298,C,60464,IL,3474,4450,1
8299,C,14032,NY,3474,3936,1
8300,C,47586,IN,3472,5197,1
8301,C,34949,FL,3471,8033,1
8302,C,95453,CA,3471,5488,1
8303,C,72745,AR,3471,5324,1
8304,C,78003,TX,3470,5194,1
8305,C,63111,MO,3468,10541,1
8306,C,08105,NJ,3468,8681,1
8307,C,63841,MO,3468,6008,1
8308,C,19475,PA,3468,5154,1
8309,C,33767,FL,3467,8806,1
8310,C,88008,NM,3466,4364,1
8311,C,01540,MA,3466,4337,1
8312,C,44485,OH,3465,7640,1
8313,C,03275,NH,3465,4739,1
8314,C,12801,NY,3464,7287,1
8315,C,08901,NJ,3462,17071,1
8316,C,20737,MD,3462,7218,1
8317,C,46540,IN,3462,4245,1
8318,C,77061,TX,3461,9942,1
8319,C,71655,AR,3461,6659,1
8320,C,10520,NY,3461,5425,1
8321,C,38112,TN,3460,7425,1
8322,C,88260,NM,3459,5474,1
8323,C,28457,NC,3458,4799,1
8324,C,77028,TX,3457,7102,0
8325,C,60548,IL,3457,4649,1
8326,C,27701,NC,3456,13409,1
8327,C,15370,PA,3456,5580,1
8328,C,75758,TX,3456,5080,1
8329,C,68138,NE,3456,4889,1
8330,C,70754,LA,3456,4743,1
8331,C,10960,NY,3455,6680,1
8332,C,29829,SC,3455,4849,1
8333,C,95368,CA,3455,4337,1
8334,C,73139,OK,3454,8790,1
8335,C,49738,MI,3454,7299,1
8336,C,46107,IN,3454,5755,1
8337,C,64503,MO,3453,5774,1
8338,C,38668,MS,3453,5301,1
8339,C,29180,SC,3452,6373,1
8340,C,26354,WV,3450,4678,1
8341,C,17033,PA,3449,6733,1
8342,C,61354,IL,3449,5111,1
8343,C,19350,PA,3449,3992,1
8344,C,53713,WI,3447,11635,1
8345,C,81101,CO,3447,6739,1
8346,C,44028,OH,3447,3907,1
8347,C,85087,AZ,3447,3794,1
8348,C,99701,AK,3446,8757,1
8349,C,76301,TX,3446,7762,1
8350,C,62812,IL,3446,5582,1
8351,C,10472,NY,3445,24259,1
8352,C,75462,TX,3444,4717,1
8353,C,67220,KS,3443,6032,1
8354,C,92075,CA,3442,5994,1
8355,C,07419,NJ,3442,4637,1
8356,C,35128,AL,3442,4635,1
8357,C,17340,PA,3442,4489,1
8358,C,94703,CA,3441,9654,1
8359,C,21532,MD,3441,6044,1
8360,C,56649,MN,3440,5071,1
8361,C,49127,MI,3440,5043,1
8362,C,93041,CA,3439,9083,1
8363,C,48732,MI,3437,5329,1
8364,C,95320,CA,3435,5123,1
8365,C,14620,NY,3434,13060,1
8366,C,94705,CA,3434,6335,1
8367,C,70525,LA,3432,5670,1
8368,C,81008,CO,3432,5302,1
8369,C,17756,PA,3431,4574,1
8370,C,51031,IA,3430,5443,1
8371,C,38462,TN,3430,4711,1
8372,C,21048,MD,3429,3740,1
8373,C,75551,TX,3428,5054,1
8374,C,49408,MI,3427,4933,1
8375,C,29325,SC,3426,6385,1
8376,C,54806,WI,3425,5599,1
8377,C,44505,OH,3424,7524,1
8378,C,18071,PA,3423,5082,1
8379,C,10918,NY,3423,4607,1
8380,C,10803,NY,3423,4360,1
8381,C,96021,CA,3422,5879,1
8382,C,37327,TN,3422,5319,1
8383,C,23002,VA,3422,4615,1
8384,C,16415,PA,3422,3958,1
8385,C,22307,VA,3419,4742,1
8386,C,28207,NC,3419,4495,1
8387,C,61801,IL,3418,13468,1
8388,C,81520,CO,3418,5411,1
8389,C,13205,NY,3417,8868,1
8390,C,39501,MS,3416,10565,1
8391,C,54603,WI,3416,7168,1
8392,C,02347,MA,3415,4443,1
8393,C,28166,NC,3415,4423,1
8394,C,56470,MN,3414,7478,1
8395,C,79903,TX,3414,6708,1
8396,C,62946,IL,3414,5621,1
8397,C,06798,CT,3413,4704,1
8398,C,22827,VA,3413,4671,1
8399,C,32643,FL,3413,4487,1
8400,C,63132,MO,3412,6253,1
8401,C,75418,TX,3412,5704,1
8402,C,28638,NC,3412,4961,1
8403,C,34431,FL,3412,4744,1
8404,C,79935,TX,3411,7165,1
8405,C,97027,OR,3411,5365,1
8406,C,77336,TX,3411,5138,1
8407,C,33182,FL,3411,4245,1
8408,C,46534,IN,3410,5614,1
8409,C,60481,IL,3410,5553,1
8410,C,78225,TX,3410,5410,0
8411,C,93950,CA,3409,8315,1
8412,C,84501,UT,3408,5459,1
8413,C,08022,NJ,3407,3709,1
8414,C,43125,OH,3406,6206,1
8415,C,15084,PA,3406,4756,1
8416,C,19609,PA,3406,4291,1
8417,C,68111,NE,3402,9729,1
8418,C,45804,OH,3401,7108,1
8419,C,53717,WI,3400,6404,1
8420,C,53120,WI,3399,4847,1
8421,C,48509,MI,3396,4166,1
8422,C,21793,MD,3396,4069,1
8423,C,01060,MA,3395,7875,1
8424,C,37854,TN,3395,5908,1
8425,C,30025,GA,3395,4086,1
8426,C,70062,LA,3394,6679,1
8427,C,47012,IN,3393,4978,1
8428,C,02664,MA,3392,7185,1
8429,C,21787,MD,3392,4429,1
8430,C,78861,TX,3391,5163,1
8431,C,63390,MO,3389,5681,1
8432,C,65605,MO,3389,5299,1
8433,C,08004,NJ,3388,4238,1
8434,C,71301,LA,3387,9173,1
8435,C,11575,NY,3386,4597,1
8436,C,32206,FL,3385,9415,1
8437,C,22301,VA,3385,6400,1
8438,C,70422,LA,3385,6204,1
8439,C,74033,OK,3385,4868,1
8440,C,39074,MS,3384,6222,1
8441,C,45875,OH,3383,4203,1
8442,C,98250,WA,3382,5998,1
8443,C,03281,NH,3382,3987,1
8444,C,32561,FL,3381,6591,1
8445,C,39059,MS,3380,5281,1
8446,C,65583,MO,3379,5836,1
8447,C,76657,TX,3379,4775,1
8448,C,27101,NC,3378,11958,1
8449,C,13148,NY,3378,5565,1
8450,C,49112,MI,3377,4631,1
8451,C,54451,WI,3376,5088,1
8452,C,48206,MI,3375,10784,1
8453,C,84532,UT,3375,5658,1
8454,C,35634,AL,3375,4959,1
8455,C,40513,KY,3375,4734,1
8456,C,87048,NM,3375,4079,1
8457,C,54521,WI,3374,7687,1
8458,C,38852,MS,3374,5095,1
8459,C,60433,IL,3373,5774,1
8460,C,49837,MI,3373,4488,1
8461,C,18708,PA,3373,4174,1
8462,C,16511,PA,3372,4861,1
8463,C,62960,IL,3371,5462,1
8464,C,17972,PA,3371,5033,1
8465,C,08863,NJ,3371,4770,1
8466,C,55077,MN,3370,5403,1
8467,C,17241,PA,3369,4636,1
8468,C,11598,NY,3368,4079,1
8469,C,28445,NC,3367,8832,1
8470,C,99026,WA,3367,3623,1
8471,C,39730,MS,3366,5530,1
8472,C,47408,IN,3365,10456,1
8473,C,25401,WV,3364,6841,1
8474,C,04107,ME,3362,4007,1
8475,C,14843,NY,3361,6353,1
8476,C,45106,OH,3361,4724,1
8477,C,30830,GA,3359,6208,1
8478,C,59911,MT,3359,5707,1
8479,C,63077,MO,3359,5392,1
8480,C,33154,FL,3358,10104,1
8481,C,49107,MI,3358,5096,1
8482,C,92606,CA,3357,9436,1
8483,C,62881,IL,3357,5032,1
8484,C,28610,NC,3356,5050,1
8485,C,60523,IL,3356,4601,1
8486,C,98252,WA,3356,4441,1
8487,C,84029,UT,3356,4045,1
8488,C,48074,MI,3356,3809,1
8489,C,73109,OK,3352,8344,1
8490,C,56431,MN,3352,7113,1
8491,C,28721,NC,3352,5154,1
8492,C,38843,MS,3352,5136,1
8493,C,55424,MN,3352,3845,1
8494,C,33137,FL,3351,15237,1
8495,C,99218,WA,3351,6464,1
8496,C,45309,OH,3350,4849,1
8497,C,78264,TX,3350,4465,0
8498,C,17003,PA,3349,4507,1
8499,C,33859,FL,3348,5739,1
8500,C,11764,NY,3348,4605,1
8501,C,80203,CO,3347,16887,1
8502,C,24592,VA,3347,6821,1
8503,C,18324,PA,3347,5788,0
8504,C,52632,IA,3346,5793,1
8505,C,53555,WI,3346,4523,1
8506,C,07722,NJ,3346,3723,1
8507,C,01562,MA,3345,5788,1
8508,C,46036,IN,3345,5284,1
8509,C,76504,TX,3344,11068,1
8510,C,19123,PA,3343,10636,1
8511,C,77094,TX,3343,4362,1
8512,C,66086,KS,3342,4205,1
8513,C,32038,FL,3341,4739,1
8514,C,27376,NC,3341,4598,1
8515,C,46341,IN,3341,4179,1
8516,C,07452,NJ,3341,3755,1
8517,C,78584,TX,3340,6639,0
8518,C,72921,AR,3340,5287,1
8519,C,27045,NC,3340,4632,1
8520,C,33602,FL,3339,11972,1
8521,C,60083,IL,3339,3628,1
8522,C,94103,CA,3337,20920,0
8523,C,79108,TX,3336,5079,1
8524,C,95540,CA,3335,6087,1
8525,C,85602,AZ,3334,5386,1
8526,C,15137,PA,3334,5336,1
8527,C,29536,SC,3333,7264,1
8528,C,73045,OK,3333,4488,1
8529,C,63348,MO,3333,4018,1
8530,C,07417,NJ,3333,3886,1
8531,C,02061,MA,3333,3739,1
8532,C,44216,OH,3332,3691,1
8533,C,40215,KY,3331,9070,1
8534,C,75494,TX,3331,5181,1
8535,C,95054,CA,3330,10001,1
8536,C,75862,TX,3330,5809,0
8537,C,03878,NH,3330,5722,1
8538,C,18657,PA,3330,5346,1
8539,C,11753,NY,3329,4132,1
8540,C,78945,TX,3328,5461,1
8541,C,06078,CT,3328,4174,1
8542,C,77027,TX,3327,13286,1
8543,C,33316,FL,3326,8946,1
8544,C,62896,IL,3326,5271,1
8545,C,39437,MS,3326,5210,1
8546,C,43146,OH,3326,4000,1
8547,C,38106,TN,3325,11630,1
8548,C,97367,OR,3325,8138,1
8549,C,34637,FL,3325,3875,0
8550,C,07105,NJ,3324,20608,1
8551,C,33150,FL,3323,12403,1
8552,C,40242,KY,3322,4963,1
8553,C,16441,PA,3322,4173,1
8554,C,76085,TX,3322,4027,1
8555,C,92225,CA,3321,7797,1
8556,C,23508,VA,3321,7112,1
8557,C,08010,NJ,3321,4995,1
8558,C,71923,AR,3320,7087,1
8559,C,07661,NJ,3320,4479,1
8560,C,08502,NJ,3320,4049,1
8561,C,27801,NC,3318,9162,1
8562,C,30054,GA,3318,4545,1
8563,C,37764,TN,3317,4673,1
8564,C,95816,CA,3314,11553,1
8565,C,30314,GA,3313,9900,1
8566,C,19945,DE,3313,5823,1
8567,C,72396,AR,3313,5524,1
8568,C,90048,CA,3312,13733,1
8569,C,15656,PA,3311,4752,1
8570,C,31023,GA,3310,6423,1
8571,C,29556,SC,3310,5660,1
8572,C,96766,HI,3310,5562,1
8573,C,16901,PA,3309,5360,1
8574,C,33765,FL,3308,6873,1
8575,C,22202,VA,3307,18110,1
8576,C,59860,MT,3307,6760,1
8577,C,59711,MT,3306,6108,1
8578,C,80615,CO,3306,3684,1
8579,C,04064,ME,3304,6783,1
8580,C,12182,NY,3303,7314,1
8581,C,14031,NY,3303,4539,1
8582,C,38058,TN,3303,4113,1
8583,C,30622,GA,3302,4336,1
8584,C,99005,WA,3302,3656,1
8585,C,68522,NE,3300,4682,1
8586,C,32805,FL,3299,9332,1
8587,C,55386,MN,3299,3670,1
8588,C,52556,IA,3298,6141,1
8589,C,07442,NJ,3298,4235,1
8590,C,45506,OH,3297,6613,1
8591,C,78578,TX,3297,6391,1
8592,C,07208,NJ,3296,12958,1
8593,C,54457,WI,3296,5594,1
8594,C,83350,ID,3296,4939,1
8595,C,02482,MA,3296,4249,1
8596,C,39828,GA,3295,6346,1
8597,C,32821,FL,3294,15061,1
8598,C,43103,OH,3294,4651,1
8599,C,48164,MI,3294,3625,1
8600,C,89512,NV,3293,12374,1
8601,C,49078,MI,3293,4315,1
8602,C,13827,NY,3292,5108,1
8603,C,75231,TX,3291,21412,1
8604,C,35652,AL,3291,4758,1
8605,C,74003,OK,3290,6812,1
8606,C,56187,MN,3290,5453,1
8607,C,23704,VA,3288,9538,1
8608,C,12571,NY,3286,4454,1
8609,C,71109,LA,3284,9099,1
8610,C,23851,VA,3284,6063,1
8611,C,52641,IA,3284,5326,1
8612,C,85622,AZ,3284,4678,1
8613,C,46567,IN,3282,5849,1
8614,C,61080,IL,3282,4773,1
8615,C,89146,NV,3281,8385,1
8616,C,76905,TX,3281,5293,1
8617,C,22443,VA,3280,5561,1
8618,C,03109,NH,3280,4250,1
8619,C,07981,NJ,3279,3723,1
8620,C,48084,MI,3278,7402,1
8621,C,81506,CO,3278,5737,1
8622,C,01450,MA,3278,3773,1
8623,C,01609,MA,3277,9126,1
8624,C,60143,IL,3277,4879,1
8625,C,14619,NY,3276,5891,1
8626,C,45213,OH,3275,5844,1
8627,C,31533,GA,3274,7351,1
8628,C,07035,NJ,3273,4353,1
8629,C,36037,AL,3271,6613,1
8630,C,40033,KY,3271,5167,1
8631,C,44408,OH,3271,5079,1
8632,C,14210,NY,3270,7813,1
8633,C,02673,MA,3270,6596,1
8634,C,76309,TX,3270,6477,1
8635,C,77488,TX,3270,6106,1
8636,C,50112,IA,3270,5018,1
8637,C,76006,TX,3269,13815,1
8638,C,39666,MS,3269,4714,1
8639,C,29356,SC,3269,4434,1
8640,C,66701,KS,3268,5332,1
8641,C,38614,MS,3266,7793,1
8642,C,19078,PA,3266,4969,1
8643,C,11106,NY,3264,21681,1
8644,C,23509,VA,3264,5920,1
8645,C,45648,OH,3264,4834,1
8646,C,58203,ND,3263,8395,1
8647,C,18229,PA,3263,4820,1
8648,C,73501,OK,3262,9216,1
8649,C,38237,TN,3262,6754,1
8650,C,14437,NY,3261,4469,1
8651,C,45050,OH,3260,4395,1
8652,C,21219,MD,3259,4093,1
8653,C,90804,CA,3258,15998,1
8654,C,62095,IL,3258,5186,1
8655,C,95073,CA,3258,4722,1
8656,C,72173,AR,3258,4090,1
8657,C,97138,OR,3257,7785,1
8658,C,15902,PA,3257,6281,1
8659,C,34428,FL,3257,5058,1
8660,C,28429,NC,3257,3906,1
8661,C,28753,NC,3256,5381,1
8662,C,57107,SD,3256,4851,1
8663,C,15003,PA,3255,5955,1
8664,C,06110,CT,3255,5540,1
8665,C,98346,WA,3255,4259,1
8666,C,28203,NC,3253,11641,1
8667,C,25071,WV,3253,5078,1
8668,C,21911,MD,3253,4149,1
8669,C,31757,GA,3252,4896,1
8670,C,95521,CA,3251,9797,1
8671,C,53190,WI,3251,8331,1
8672,C,13078,NY,3251,3949,1
8673,C,66720,KS,3250,4958,1
8674,C,37807,TN,3249,4998,1
8675,C,49461,MI,3249,4220,1
8676,C,63112,MO,3248,11521,1
8677,C,06098,CT,3248,5576,1
8678,C,33181,FL,3246,9401,1
8679,C,67337,KS,3246,5660,1
8680,C,77563,TX,3246,4769,1
8681,C,11755,NY,3246,4146,1
8682,C,97487,OR,3245,4038,1
8683,C,39307,MS,3244,7363,1
8684,C,90715,CA,3244,6536,1
8685,C,04736,ME,3244,4719,1
8686,C,44110,OH,3243,11140,1
8687,C,33004,FL,3242,9427,1
8688,C,73129,OK,3241,7569,0
8689,C,18447,PA,3241,4799,1
8690,C,19311,PA,3241,3941,1
8691,C,21090,MD,3240,4191,1
8692,C,98550,WA,3239,5373,1
8693,C,78725,TX,3239,4293,0
8694,C,54971,WI,3238,4918,1
8695,C,27301,NC,3238,4231,1
8696,C,07112,NJ,3237,11779,1
8697,C,77026,TX,3237,9580,0
8698,C,29306,SC,3237,7618,1
8699,C,70121,LA,3237,6415,1
8700,C,70512,LA,3236,4292,1
8701,C,85305,AZ,3235,5977,1
8702,C,79029,TX,3235,5940,1
8703,C,70544,LA,3234,4637,1
8704,C,08232,NJ,3233,7136,1
8705,C,79556,TX,3233,6238,1
8706,C,43964,OH,3232,4493,1
8707,C,31014,GA,3230,5619,1
8708,C,28360,NC,3230,5092,1
8709,C,55063,MN,3230,4998,1
8710,C,44119,OH,3229,6941,1
8711,C,23901,VA,3229,6561,1
8712,C,70053,LA,3228,7865,1
8713,C,56082,MN,3228,5149,1
8714,C,85131,AZ,3226,5381,1
8715,C,35768,AL,3225,5460,1
8716,C,62024,IL,3225,4719,1
8717,C,91108,CA,3224,4490,1
8718,C,86315,AZ,3224,4213,1
8719,C,19933,DE,3223,4454,1
8720,C,19122,PA,3222,10139,1
8721,C,39667,MS,3222,5446,1
8722,C,10941,NY,3221,5486,1
8723,C,28134,NC,3221,5299,1
8724,C,22942,VA,3221,4947,1
8725,C,17702,PA,3221,4533,1
8726,C,61065,IL,3220,3846,1
8727,C,46001,IN,3219,5065,1
8728,C,64111,MO,3218,12430,1
8729,C,92314,CA,3218,9425,1
8730,C,73116,OK,3218,4966,1
8731,C,78076,TX,3217,5684,0
8732,C,49646,MI,3217,5652,1
8733,C,91602,CA,3216,10791,1
8734,C,45246,OH,3216,6289,1
8735,C,34607,FL,3216,5025,1
8736,C,50311,IA,3214,7180,1
8737,C,27052,NC,3214,4447,1
8738,C,01550,MA,3213,7644,1
8739,C,64075,MO,3213,4695,1
8740,C,43410,OH,3213,4456,1
8741,C,14103,NY,3212,4769,1
8742,C,08620,NJ,3212,4195,1
8743,C,10589,NY,3212,4020,1
8744,C,40212,KY,3211,8061,1
8745,C,33616,FL,3211,7068,1
8746,C,41465,KY,3208,4954,0
8747,C,04086,ME,3208,4389,1
8748,C,20024,DC,3207,11560,1
8749,C,15906,PA,3207,5913,1
8750,C,43211,OH,3206,9956,1
8751,C,48629,MI,3205,7248,1
8752,C,05408,VT,3205,4455,1
8753,C,47670,IN,3204,5440,1
8754,C,95425,CA,3204,4600,1
8755,C,15658,PA,3204,4584,1
8756,C,68112,NE,3204,4560,1
8757,C,07821,NJ,3204,3779,1
8758,C,61462,IL,3203,4800,1
8759,C,17963,PA,3203,4301,1
8760,C,91501,CA,3202,8510,1
8761,C,78219,TX,3202,6303,1
8762,C,52748,IA,3202,3913,1
8763,C,71129,LA,3201,6523,1
8764,C,35769,AL,3201,4704,1
8765,C,28425,NC,3200,4910,1
8766,C,95841,CA,3199,8817,1
8767,C,28748,NC,3199,4908,1
8768,C,39114,MS,3199,4538,1
8769,C,01062,MA,3199,4481,1
8770,C,55439,MN,3199,3735,1
8771,C,81611,CO,3198,7564,1
8772,C,30546,GA,3198,6129,1
8773,C,41653,KY,3198,5361,1
8774,C,48768,MI,3198,4146,1
8775,C,07945,NJ,3198,3651,1
8776,C,74106,OK,3197,8341,1
8777,C,25541,WV,3197,4500,1
8778,C,02056,MA,3197,3464,1
8779,C,97209,OR,3195,16437,0
8780,C,82072,WY,3195,7834,1
8781,C,76103,TX,3194,6040,1
8782,C,31535,GA,3194,4991,1
8783,C,38320,TN,3194,4983,1
8784,C,43351,OH,3194,4749,1
8785,C,90301,CA,3193,12884,1
8786,C,02493,MA,3193,3814,1
8787,C,34237,FL,3192,9194,1
8788,C,80433,CO,3192,3578,1
8789,C,93442,CA,3191,6537,1
8790,C,95640,CA,3190,4120,1
8791,C,29630,SC,3187,7662,1
8792,C,81201,CO,3187,5407,1
8793,C,77612,TX,3187,4211,1
8794,C,53963,WI,3186,4807,1
8795,C,70445,LA,3186,4323,1
8796,C,16055,PA,3186,3601,1
8797,C,89106,NV,3185,10906,1
8798,C,48875,MI,3185,4330,1
8799,C,53037,WI,3184,4298,1
8800,C,44662,OH,3184,4069,1
8801,C,19352,PA,3182,3427,1
8802,C,07828,NJ,3180,5970,1
8803,C,46394,IN,3179,5437,1
8804,C,29127,SC,3179,4872,1
8805,C,45669,OH,3179,4724,1
8806,C,24521,VA,3179,4592,1
8807,C,89143,NV,3178,4341,1
8808,C,99019,WA,3177,5202,1
8809,C,53536,WI,3177,4092,1
8810,C,37381,TN,3176,5004,1
8811,C,30360,GA,3175,6065,1
8812,C,14001,NY,3175,4477,1
8813,C,94606,CA,3173,17457,1
8814,C,84050,UT,3172,3754,1
8815,C,32784,FL,3171,4971,1
8816,C,28103,NC,3169,4516,1
8817,C,36274,AL,3168,5237,1
8818,C,29670,SC,3167,4933,1
8819,C,32132,FL,3167,4266,1
8820,C,46278,IN,3167,3357,1
8821,C,31316,GA,3165,4842,0
8822,C,33637,FL,3164,8402,1
8823,C,21713,MD,3164,4109,1
8824,C,10930,NY,3164,3647,1
8825,C,37760,TN,3163,5798,1
8826,C,53549,WI,3163,4544,1
8827,C,12566,NY,3163,4454,1
8828,C,76707,TX,3162,6678,1
8829,C,36863,AL,3162,5421,1
8830,C,66002,KS,3162,5278,1
8831,C,36587,AL,3162,4616,1
8832,C,07921,NJ,3162,4072,1
8833,C,23664,VA,3160,4871,1
8834,C,49712,MI,3159,5075,1
8835,C,07932,NJ,3159,4880,1
8836,C,98328,WA,3159,4309,1
8837,C,25312,WV,3159,4305,1
8838,C,35805,AL,3158,10618,1
8839,C,77484,TX,3158,5180,1
8840,C,29322,SC,3158,4280,1
8841,C,51360,IA,3157,6638,1
8842,C,88081,NM,3157,5914,0
8843,C,34602,FL,3157,4079,1
8844,C,54482,WI,3157,3983,1
8845,C,08031,NJ,3155,5118,1
8846,C,44632,OH,3155,4066,1
8847,C,16146,PA,3154,7026,1
8848,C,55807,MN,3154,4572,1
8849,C,17104,PA,3153,8700,1
8850,C,35565,AL,3153,5674,1
8851,C,48809,MI,3153,4612,1
8852,C,62901,IL,3150,12498,1
8853,C,18031,PA,3150,4569,1
8854,C,76571,TX,3150,3742,1
8855,C,54615,WI,3149,4913,1
8856,C,44090,OH,3149,4241,1
8857,C,15332,PA,3148,3878,1
8858,C,28731,NC,3147,4417,1
8859,C,24084,VA,3146,5325,1
8860,C,02458,MA,3146,5238,1
8861,C,77461,TX,3146,4380,1
8862,C,04444,ME,3146,3936,1
8863,C,78112,TX,3146,3695,0
8864,C,72801,AR,3145,7530,1
8865,C,16354,PA,3145,5216,1
8866,C,44471,OH,3145,5120,1
8867,C,50588,IA,3145,5040,1
8868,C,62454,IL,3145,4682,1
8869,C,18058,PA,3145,4590,1
8870,C,80903,CO,3144,8340,1
8871,C,74432,OK,3144,6496,1
8872,C,15207,PA,3144,5624,1
8873,C,82633,WY,3143,4653,1
8874,C,53086,WI,3143,4003,1
8875,C,77011,TX,3142,7366,1
8876,C,06239,CT,3142,4936,1
8877,C,70359,LA,3141,3768,1
8878,C,49224,MI,3140,5277,1
8879,C,45157,OH,3140,4069,1
8880,C,07836,NJ,3139,4777,1
8881,C,31320,GA,3139,4631,1
8882,C,55340,MN,3139,3418,1
8883,C,72227,AR,3137,5700,1
8884,C,75442,TX,3136,4060,1
8885,C,76692,TX,3134,5299,1
8886,C,97370,OR,3134,4302,1
8887,C,33135,FL,3133,15922,1
8888,C,33315,FL,3133,6991,1
8889,C,19952,DE,3133,4446,1
8890,C,07825,NJ,3133,3704,1
8891,C,30329,GA,3132,14157,1
8892,C,57785,SD,3132,4879,1
8893,C,72916,AR,3132,4720,1
8894,C,19806,DE,3131,6638,1
8895,C,32550,FL,3130,14909,1
8896,C,93630,CA,3130,6265,1
8897,C,07676,NJ,3130,3363,1
8898,C,69341,NE,3129,4648,1
8899,C,18222,PA,3129,3980,1
8900,C,45680,OH,3128,5682,1
8901,C,77058,TX,3127,11203,1
8902,C,15367,PA,3127,3367,1
8903,C,90602,CA,3125,8514,1
8904,C,75644,TX,3124,5150,1
8905,C,20640,MD,3124,4272,1
8906,C,74868,OK,3123,5361,1
8907,C,07204,NJ,3122,5373,1
8908,C,94105,CA,3121,9680,0
8909,C,50428,IA,3121,5630,1
8910,C,62918,IL,3121,5001,1
8911,C,34229,FL,3121,4662,1
8912,C,43338,OH,3121,4510,1
8913,C,33597,FL,3120,4205,1
8914,C,92241,CA,3119,6006,1
8915,C,63645,MO,3119,5200,1
8916,C,75652,TX,3119,4994,1
8917,C,03825,NH,3119,3550,1
8918,C,76354,TX,3118,5207,1
8919,C,41035,KY,3118,4552,1
8920,C,12828,NY,3118,3974,1
8921,C,31064,GA,3117,4264,1
8922,C,24293,VA,3114,4642,1
8923,C,14467,NY,3114,4561,1
8924,C,08835,NJ,3114,4538,1
8925,C,06071,CT,3114,3634,1
8926,C,56304,MN,3113,7538,1
8927,C,92501,CA,3113,7488,1
8928,C,29812,SC,3113,5061,1
8929,C,18840,PA,3113,5048,1
8930,C,14870,NY,3112,4691,1
8931,C,55051,MN,3112,4667,1
8932,C,35058,AL,3110,4541,1
8933,C,07760,NJ,3110,3845,1
8934,C,47542,IN,3109,4140,1
8935,C,07849,NJ,3109,3648,1
8936,C,92832,CA,3108,9170,1
8937,C,13676,NY,3108,5955,1
8938,C,11518,NY,3108,4235,1
8939,C,08322,NJ,3108,3687,1
8940,C,22968,VA,3107,3957,1
8941,C,12953,NY,3106,5693,1
8942,C,37208,TN,3105,10793,1
8943,C,20736,MD,3105,3470,1
8944,C,04976,ME,3104,4967,1
8945,C,53168,WI,3101,4072,1
8946,C,29571,SC,3100,6473,1
8947,C,46761,IN,3100,4466,1
8948,C,21617,MD,3100,4218,1
8949,C,73055,OK,3099,4482,1
